action_id	action_number	action_params	session_id	subsession_id	action_type	creation_time	parent_display_id	child_display_id	session_id.1	user_id	project_id	curr_display_id	size	solution
2231		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	399		group	2016-10-19 12:08:18	2655	2656	399	143	2			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4u05d0u05d9u05d9u05e4u05d9 -98.114.205.102 u05eau05d5u05e7u05e4u05ea u05d0u05ea u05dbu05eau05d5u05d1u05ea u05d4u05d0u05d9u05d9u05e4u05d9 - 192.150.11.111nu05d1u05d4u05eau05d7u05dcu05d4 u05d4u05eau05d5u05e7u05e3 u05d1u05d5u05d3u05e7 u05d0u05dd u05d4u05e4u05d5u05e8u05d8 445 u05e4u05eau05d5u05d7 u05d0u05e6u05dc u05d4u05e9u05e8u05ea, u05dcu05d0u05d7u05e8 u05deu05dbu05df u05deu05e9u05eau05dcu05d8 u05e2u05dcu05d9u05d5 u05d5u05e4u05d5u05eau05d7 u05d0u05ea u05e4u05d5u05e8u05d8 1957, u05d3u05e8u05dbu05d5 u05deu05eau05e7u05d9u05df u05eau05d5u05dbu05e0u05d4 u05e9u05e4u05d5u05eau05d7u05ea u05d0u05ea 8884 u05e2u05dc u05d4u05e9u05e8u05ea"",""project_id"":2,""session_id"":399,""feedback"":"""",""user_id"":143}"
2232		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	402		group	2016-10-19 12:08:28	2653	2657	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"
2234		"{""field"":""info_line"",""term"":""SYN"",""condition"":16}"	402		filter	2016-10-19 12:08:50	2657	2660	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"
2241		"{""field"":""tcp_dstport"",""aggregations"":[],""groupPriority"":0}"	402		group	2016-10-19 12:09:34	2657	2668	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"
2242		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	383		group	2016-10-19 12:09:50	2566	2670	383	153	2			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4MAC u05d4u05d9u05d0 00:08:e2:3b:56:01 u05d5u05d4IP u05d4u05d9u05d0 98.114.205.102nnu05d4u05e4u05e8u05d5u05d8u05d5u05e7u05d5u05dcu05d9u05dd u05d4u05dd DATA,DCERPC,DSSETUP,SMB,SOCKS,TCPnn98.114.205.102 u05d5-192.150.11.111 u05deu05d3u05d1u05e8u05d9u05dd u05d1u05d9u05e0u05d4u05ddnnu05d4u05eau05d5u05e7u05e3 u05d4u05d5u05d0 192.150.11.111nu05d4u05e0u05eau05e7u05e3 u05d4u05d5u05d0 98.114.205.102"",""project_id"":2,""session_id"":383,""feedback"":"""",""user_id"":153}"
2246		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	402		group	2016-10-19 12:10:17	2657	2676	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"
2248		"{""field"":""eth_src"",""aggregations"":[],""groupPriority"":0}"	406		group	2016-10-19 12:10:30	2671	2678	406	146	4			"{""solution"":""It's a port scan.n10.42.42.253 scans ports on 3 computers."",""project_id"":4,""session_id"":406,""feedback"":"""",""user_id"":146}"
2250		"{""field"":""ip_src"",""direction"":""asc""}"	409		sort	2016-10-19 12:10:58	2679	2682	409	136	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2251		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	409		group	2016-10-19 12:10:58	2679	2683	409	136	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2252		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	409		group	2016-10-19 12:11:00	2679	2684	409	136	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2260		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	406		group	2016-10-19 12:11:49	2678	2695	406	146	4			"{""solution"":""It's a port scan.n10.42.42.253 scans ports on 3 computers."",""project_id"":4,""session_id"":406,""feedback"":"""",""user_id"":146}"
2263		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":2}"	410		group	2016-10-19 12:11:58	2688	2698	410	158	2			"{""solution"":""I found the IP of the computers which talked with each other, I did it with Group by S.IP and D.IP.nnI found the protocols which were used in the communication with another Group (Group by protocols).nnI found the TCP sessions of the communication between the 2 computers with ""Group by TCP sessions"""" and then by grouping the Source and the Destination IP.nnI looked at the communication and found that the attacker, first of all, wanted to open some ports which helped it to attack, and then attacked the other computer."""",""""project_id"""":2,""""session_id"""":410,""""feedback"""":"""""""",""""user_id"""":158}"""
2264		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	409		group	2016-10-19 12:11:59	2679	2699	409	136	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2284		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""ip_src"",""type"":""min""},{""field"":""ip_dst"",""type"":""max""}],""groupPriority"":0}"	410		group	2016-10-19 12:12:55	2688	2720	410	158	2			"{""solution"":""I found the IP of the computers which talked with each other, I did it with Group by S.IP and D.IP.nnI found the protocols which were used in the communication with another Group (Group by protocols).nnI found the TCP sessions of the communication between the 2 computers with ""Group by TCP sessions"""" and then by grouping the Source and the Destination IP.nnI looked at the communication and found that the attacker, first of all, wanted to open some ports which helped it to attack, and then attacked the other computer."""",""""project_id"""":2,""""session_id"""":410,""""feedback"""":"""""""",""""user_id"""":158}"""
2293		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	415		group	2016-10-19 12:15:21	2728	2732	415	152	4			"{""solution"":""10.42.42.253 port scans 10.42.42.50,10.42.42.56,10.42.42.25"",""project_id"":4,""session_id"":415,""feedback"":"""",""user_id"":152}"
2295		"{""field"":""tcp_srcport"",""aggregations"":[],""groupPriority"":2}"	415		group	2016-10-19 12:15:36	2728	2735	415	152	4			"{""solution"":""10.42.42.253 port scans 10.42.42.50,10.42.42.56,10.42.42.25"",""project_id"":4,""session_id"":415,""feedback"":"""",""user_id"":152}"
2310		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	406		group	2016-10-19 12:20:46	2671	2755	406	146	4			"{""solution"":""It's a port scan.n10.42.42.253 scans ports on 3 computers."",""project_id"":4,""session_id"":406,""feedback"":"""",""user_id"":146}"
2316		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	431		group	2016-10-19 12:22:07	2762	2765	431	160	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05e0u05eau05e7u05e3 u05d1u05e4u05d5u05e8u05d8  u05deu05e8u05d9u05e5 445 u05deu05e8u05d9u05e5 u05d0u05dcu05d9u05d5 u05d7u05d5u05dcu05e9u05d4 u05d5u05e1u05d5u05d2u05e8 u05d0u05d5u05eau05d5nu05d4u05e0u05eau05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05deu05eau05e7u05d9u05df u05d0u05e6u05dcu05d5 u05e7u05d5u05d1u05e5 u05e9u05e7u05d9u05d1u05dc u05deu05d4u05eau05d5u05e7u05e3nu05d5u05d0u05d6 u05deu05eau05d7u05d9u05dc u05dcu05d4u05e2u05d1u05d9u05e8 u05d0u05dcu05d9u05d5 u05deu05d9u05d3u05e2"",""project_id"":2,""session_id"":431,""feedback"":"""",""user_id"":160}"
2317		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	427		group	2016-10-19 12:22:16	2749	2766	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
2319		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	431		group	2016-10-19 12:22:32	2765	2768	431	160	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05e0u05eau05e7u05e3 u05d1u05e4u05d5u05e8u05d8  u05deu05e8u05d9u05e5 445 u05deu05e8u05d9u05e5 u05d0u05dcu05d9u05d5 u05d7u05d5u05dcu05e9u05d4 u05d5u05e1u05d5u05d2u05e8 u05d0u05d5u05eau05d5nu05d4u05e0u05eau05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05deu05eau05e7u05d9u05df u05d0u05e6u05dcu05d5 u05e7u05d5u05d1u05e5 u05e9u05e7u05d9u05d1u05dc u05deu05d4u05eau05d5u05e7u05e3nu05d5u05d0u05d6 u05deu05eau05d7u05d9u05dc u05dcu05d4u05e2u05d1u05d9u05e8 u05d0u05dcu05d9u05d5 u05deu05d9u05d3u05e2"",""project_id"":2,""session_id"":431,""feedback"":"""",""user_id"":160}"
2322		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":2}"	431		group	2016-10-19 12:23:00	2768	2771	431	160	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05e0u05eau05e7u05e3 u05d1u05e4u05d5u05e8u05d8  u05deu05e8u05d9u05e5 445 u05deu05e8u05d9u05e5 u05d0u05dcu05d9u05d5 u05d7u05d5u05dcu05e9u05d4 u05d5u05e1u05d5u05d2u05e8 u05d0u05d5u05eau05d5nu05d4u05e0u05eau05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05deu05eau05e7u05d9u05df u05d0u05e6u05dcu05d5 u05e7u05d5u05d1u05e5 u05e9u05e7u05d9u05d1u05dc u05deu05d4u05eau05d5u05e7u05e3nu05d5u05d0u05d6 u05deu05eau05d7u05d9u05dc u05dcu05d4u05e2u05d1u05d9u05e8 u05d0u05dcu05d9u05d5 u05deu05d9u05d3u05e2"",""project_id"":2,""session_id"":431,""feedback"":"""",""user_id"":160}"
2325		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":1}"	431		group	2016-10-19 12:23:21	2768	2776	431	160	2			"{""solution"":""u05d4u05eau05d5u05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05e0u05eau05e7u05e3 u05d1u05e4u05d5u05e8u05d8  u05deu05e8u05d9u05e5 445 u05deu05e8u05d9u05e5 u05d0u05dcu05d9u05d5 u05d7u05d5u05dcu05e9u05d4 u05d5u05e1u05d5u05d2u05e8 u05d0u05d5u05eau05d5nu05d4u05e0u05eau05e7u05e3 u05deu05eau05d7u05d9u05dc u05d7u05d9u05d1u05d5u05e8 u05e2u05dd u05d4u05eau05d5u05e7u05e3 u05deu05eau05e7u05d9u05df u05d0u05e6u05dcu05d5 u05e7u05d5u05d1u05e5 u05e9u05e7u05d9u05d1u05dc u05deu05d4u05eau05d5u05e7u05e3nu05d5u05d0u05d6 u05deu05eau05d7u05d9u05dc u05dcu05d4u05e2u05d1u05d9u05e8 u05d0u05dcu05d9u05d5 u05deu05d9u05d3u05e2"",""project_id"":2,""session_id"":431,""feedback"":"""",""user_id"":160}"
2329		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	436		group	2016-10-19 12:23:57	2777	2782	436	157	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2334		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	436		group	2016-10-19 12:24:35	2782	2787	436	157	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2336		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	436		group	2016-10-19 12:24:59	2787	2789	436	157	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2338		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	436		group	2016-10-19 12:25:09	2787	2791	436	157	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2343		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":2}"	436		group	2016-10-19 12:25:36	2791	2796	436	157	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2359		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	454		group	2016-10-19 12:32:28	2818	2819	454	147	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2360		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":2}"	454		group	2016-10-19 12:32:29	2818	2820	454	147	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2363		"{""field"":""tcp_stream"",""direction"":""asc""}"	451		sort	2016-10-19 12:33:04	2816	2823	451	153	4			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4MAC u05d4u05d9u05d0 00:23:8b:82:1f:4a u05d5u05dbu05eau05d5u05d1u05ea u05d4IP u05d4u05d9u05d0 10.42.42.253nnu05d4u05e4u05e8u05d5u05d8u05d5u05e7u05d5u05dc TCPnn10.42.42.253 u05deu05d3u05d1u05e8 u05dbu05dc u05e4u05e2u05dd u05e2u05dd IP u05d0u05d7u05e8nnu05d4u05eau05e7u05d9u05e4u05d4 u05d4u05d9u05d0 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd. u05d4u05eau05d5u05e7u05e3 u05d4u05d5u05d0 10.42.42.253 u05d5u05d4u05e0u05eau05e7u05e3 u05deu05e9u05eau05e0u05d4 u05desession u05dcsession."",""project_id"":4,""session_id"":451,""feedback"":"""",""user_id"":153}"
2365		"{""field"":""eth_src"",""aggregations"":[],""groupPriority"":0}"	450		group	2016-10-19 12:33:27	2815	2825	450	151	4			"{""solution"":""u05e8u05d0u05d9u05e0u05d5 u05e9u05d9u05e9 u05deu05d7u05e9u05d1 u05d0u05d7u05d3 u05e9u05e9u05d5u05dcu05d7 u05d4u05e8u05d1u05d4 u05d4u05d5u05d3u05e2u05d5u05ea u05dcu05dbu05dc u05d4u05deu05d7u05e9u05d1u05d9u05dd u05d5u05d4u05d1u05e0u05d5 u05e9u05d4u05d5u05d0 u05e2u05d5u05e9u05d4 u05d0u05ea u05d4u05eau05e7u05d9u05e4u05d4nu05e0u05d9u05eau05df u05dcu05e8u05d0u05d5u05ea u05e9u05d4u05d5u05d0 u05d5u05e8u05e7 u05d4u05e8u05d1u05d4 u05e4u05d5u05e8u05d8u05d9u05dd u05d1u05d1u05e7u05e9u05d5u05ea SYN u05d5u05d1u05e2u05e6u05dd u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd"",""project_id"":4,""session_id"":450,""feedback"":"""",""user_id"":151}"
2369		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	450		group	2016-10-19 12:33:32	2815	2830	450	151	4			"{""solution"":""u05e8u05d0u05d9u05e0u05d5 u05e9u05d9u05e9 u05deu05d7u05e9u05d1 u05d0u05d7u05d3 u05e9u05e9u05d5u05dcu05d7 u05d4u05e8u05d1u05d4 u05d4u05d5u05d3u05e2u05d5u05ea u05dcu05dbu05dc u05d4u05deu05d7u05e9u05d1u05d9u05dd u05d5u05d4u05d1u05e0u05d5 u05e9u05d4u05d5u05d0 u05e2u05d5u05e9u05d4 u05d0u05ea u05d4u05eau05e7u05d9u05e4u05d4nu05e0u05d9u05eau05df u05dcu05e8u05d0u05d5u05ea u05e9u05d4u05d5u05d0 u05d5u05e8u05e7 u05d4u05e8u05d1u05d4 u05e4u05d5u05e8u05d8u05d9u05dd u05d1u05d1u05e7u05e9u05d5u05ea SYN u05d5u05d1u05e2u05e6u05dd u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd"",""project_id"":4,""session_id"":450,""feedback"":"""",""user_id"":151}"
2371		"{""field"":""eth_src"",""aggregations"":[{""field"":""length"",""type"":""sum""}],""groupPriority"":0}"	451		group	2016-10-19 12:33:42	2816	2832	451	153	4			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4MAC u05d4u05d9u05d0 00:23:8b:82:1f:4a u05d5u05dbu05eau05d5u05d1u05ea u05d4IP u05d4u05d9u05d0 10.42.42.253nnu05d4u05e4u05e8u05d5u05d8u05d5u05e7u05d5u05dc TCPnn10.42.42.253 u05deu05d3u05d1u05e8 u05dbu05dc u05e4u05e2u05dd u05e2u05dd IP u05d0u05d7u05e8nnu05d4u05eau05e7u05d9u05e4u05d4 u05d4u05d9u05d0 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd. u05d4u05eau05d5u05e7u05e3 u05d4u05d5u05d0 10.42.42.253 u05d5u05d4u05e0u05eau05e7u05e3 u05deu05e9u05eau05e0u05d4 u05desession u05dcsession."",""project_id"":4,""session_id"":451,""feedback"":"""",""user_id"":153}"
2390		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	450		group	2016-10-19 12:36:51	2815	2853	450	151	4			"{""solution"":""u05e8u05d0u05d9u05e0u05d5 u05e9u05d9u05e9 u05deu05d7u05e9u05d1 u05d0u05d7u05d3 u05e9u05e9u05d5u05dcu05d7 u05d4u05e8u05d1u05d4 u05d4u05d5u05d3u05e2u05d5u05ea u05dcu05dbu05dc u05d4u05deu05d7u05e9u05d1u05d9u05dd u05d5u05d4u05d1u05e0u05d5 u05e9u05d4u05d5u05d0 u05e2u05d5u05e9u05d4 u05d0u05ea u05d4u05eau05e7u05d9u05e4u05d4nu05e0u05d9u05eau05df u05dcu05e8u05d0u05d5u05ea u05e9u05d4u05d5u05d0 u05d5u05e8u05e7 u05d4u05e8u05d1u05d4 u05e4u05d5u05e8u05d8u05d9u05dd u05d1u05d1u05e7u05e9u05d5u05ea SYN u05d5u05d1u05e2u05e6u05dd u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd"",""project_id"":4,""session_id"":450,""feedback"":"""",""user_id"":151}"
2392		"{""field"":""eth_src"",""aggregations"":[],""groupPriority"":0}"	462		group	2016-10-19 12:37:18	2854	2856	462	141	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2393		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	462		group	2016-10-19 12:37:19	2856	2857	462	141	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2394		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":0}"	427		group	2016-10-19 12:37:33	2749	2859	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
2395		"{""field"":""ip_dst"",""aggregations"":[],""groupPriority"":1}"	427		group	2016-10-19 12:37:38	2749	2860	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
2398		"{""field"":""highest_layer"",""aggregations"":[],""groupPriority"":0}"	462		group	2016-10-19 12:38:20	2854	2864	462	141	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2399		"{""field"":""highest_layer"",""aggregations"":[{""field"":""tcp_srcport"",""type"":""max""},{""field"":""tcp_dstport"",""type"":""min""}],""groupPriority"":2}"	427		group	2016-10-19 12:38:43	2860	2866	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
2400		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":0}"	462		group	2016-10-19 12:38:49	2864	2868	462	141	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2402		"{""field"":""tcp_stream"",""direction"":""asc""}"	462		sort	2016-10-19 12:38:50	2864	2870	462	141	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"
2411		"{""field"":""info_line"",""term"":""[RST, ACK]"",""condition"":16}"	451		filter	2016-10-19 12:40:01	2816	2879	451	153	4			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4MAC u05d4u05d9u05d0 00:23:8b:82:1f:4a u05d5u05dbu05eau05d5u05d1u05ea u05d4IP u05d4u05d9u05d0 10.42.42.253nnu05d4u05e4u05e8u05d5u05d8u05d5u05e7u05d5u05dc TCPnn10.42.42.253 u05deu05d3u05d1u05e8 u05dbu05dc u05e4u05e2u05dd u05e2u05dd IP u05d0u05d7u05e8nnu05d4u05eau05e7u05d9u05e4u05d4 u05d4u05d9u05d0 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd. u05d4u05eau05d5u05e7u05e3 u05d4u05d5u05d0 10.42.42.253 u05d5u05d4u05e0u05eau05e7u05e3 u05deu05e9u05eau05e0u05d4 u05desession u05dcsession."",""project_id"":4,""session_id"":451,""feedback"":"""",""user_id"":153}"
2422		"{""field"":""tcp_stream"",""aggregations"":[],""groupPriority"":2}"	427		group	2016-10-19 12:41:42	2860	2891	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
2425		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	468		group	2016-10-19 12:42:02	2892	2895	468	160	4			"{""solution"":""10.42.42.253nu05dcu05dbu05dc u05deu05d9 u05e9u05e0u05deu05e6u05d0u05d9u05dd u05d0u05d9u05eau05d5 u05d1u05e8u05e9u05ea  (SYN)u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d9u05d8u05d9u05dd"",""project_id"":4,""session_id"":468,""feedback"":"""",""user_id"":160}"
2435		"{""field"":""tcp_stream"",""direction"":""asc""}"	450		sort	2016-10-19 12:43:14	2815	2906	450	151	4			"{""solution"":""u05e8u05d0u05d9u05e0u05d5 u05e9u05d9u05e9 u05deu05d7u05e9u05d1 u05d0u05d7u05d3 u05e9u05e9u05d5u05dcu05d7 u05d4u05e8u05d1u05d4 u05d4u05d5u05d3u05e2u05d5u05ea u05dcu05dbu05dc u05d4u05deu05d7u05e9u05d1u05d9u05dd u05d5u05d4u05d1u05e0u05d5 u05e9u05d4u05d5u05d0 u05e2u05d5u05e9u05d4 u05d0u05ea u05d4u05eau05e7u05d9u05e4u05d4nu05e0u05d9u05eau05df u05dcu05e8u05d0u05d5u05ea u05e9u05d4u05d5u05d0 u05d5u05e8u05e7 u05d4u05e8u05d1u05d4 u05e4u05d5u05e8u05d8u05d9u05dd u05d1u05d1u05e7u05e9u05d5u05ea SYN u05d5u05d1u05e2u05e6u05dd u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd"",""project_id"":4,""session_id"":450,""feedback"":"""",""user_id"":151}"
2465		"{""field"":""tcp_stream"",""aggregations"":[{""field"":""length"",""type"":""max""}]}"	451		group	2016-10-19 12:47:41	2816	2937	451	153	4			"{""solution"":""u05dbu05eau05d5u05d1u05ea u05d4MAC u05d4u05d9u05d0 00:23:8b:82:1f:4a u05d5u05dbu05eau05d5u05d1u05ea u05d4IP u05d4u05d9u05d0 10.42.42.253nnu05d4u05e4u05e8u05d5u05d8u05d5u05e7u05d5u05dc TCPnn10.42.42.253 u05deu05d3u05d1u05e8 u05dbu05dc u05e4u05e2u05dd u05e2u05dd IP u05d0u05d7u05e8nnu05d4u05eau05e7u05d9u05e4u05d4 u05d4u05d9u05d0 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd. u05d4u05eau05d5u05e7u05e3 u05d4u05d5u05d0 10.42.42.253 u05d5u05d4u05e0u05eau05e7u05e3 u05deu05e9u05eau05e0u05d4 u05desession u05dcsession."",""project_id"":4,""session_id"":451,""feedback"":"""",""user_id"":153}"
2466		"{""field"":""ip_src"",""aggregations"":[],""groupPriority"":1}"	450		group	2016-10-19 12:47:46	2815	2938	450	151	4			"{""solution"":""u05e8u05d0u05d9u05e0u05d5 u05e9u05d9u05e9 u05deu05d7u05e9u05d1 u05d0u05d7u05d3 u05e9u05e9u05d5u05dcu05d7 u05d4u05e8u05d1u05d4 u05d4u05d5u05d3u05e2u05d5u05ea u05dcu05dbu05dc u05d4u05deu05d7u05e9u05d1u05d9u05dd u05d5u05d4u05d1u05e0u05d5 u05e9u05d4u05d5u05d0 u05e2u05d5u05e9u05d4 u05d0u05ea u05d4u05eau05e7u05d9u05e4u05d4nu05e0u05d9u05eau05df u05dcu05e8u05d0u05d5u05ea u05e9u05d4u05d5u05d0 u05d5u05e8u05e7 u05d4u05e8u05d1u05d4 u05e4u05d5u05e8u05d8u05d9u05dd u05d1u05d1u05e7u05e9u05d5u05ea SYN u05d5u05d1u05e2u05e6u05dd u05e2u05d5u05e9u05d4 u05e1u05e8u05d9u05e7u05ea u05e4u05d5u05e8u05d8u05d9u05dd"",""project_id"":4,""session_id"":450,""feedback"":"""",""user_id"":151}"
2479		"{""field"": ""tcp_srcport"", ""term"": ""135"", ""condition"": 8}"	427		filter	2016-10-19 12:50:19	2749	2951	427	139	4			"{""solution"":""u05dcu05d0 u05deu05e6u05d0u05eau05d9"",""project_id"":4,""session_id"":427,""feedback"":"""",""user_id"":139}"
